file_path,import_count,imports,top_level_modules
.venv/lib/python3.11/site-packages/jsonschema/_legacy_keywords.py,4,import re; from referencing.jsonschema import; from jsonschema import; from jsonschema.exceptions import,jsonschema; re; referencing
.venv/lib/python3.11/site-packages/jsonschema/_types.py,8,from __future__ import; from typing import; import numbers; from attrs import; from rpds import; from jsonschema.exceptions import; from collections.abc import; from typing import,__future__; attrs; collections; jsonschema; numbers; rpds; typing
.venv/lib/python3.11/site-packages/jsonschema/_typing.py,4,from collections.abc import; from typing import; import referencing.jsonschema; from jsonschema.protocols import,collections; jsonschema; referencing; typing
.venv/lib/python3.11/site-packages/jsonschema/_utils.py,4,from collections.abc import; from urllib.parse import; import itertools; import re,collections; itertools; re; urllib
.venv/lib/python3.11/site-packages/jsonschema/benchmarks/__init__.py,0,,
.venv/lib/python3.11/site-packages/jsonschema/benchmarks/const_vs_enum.py,2,from pyperf import; from jsonschema import,jsonschema; pyperf
.venv/lib/python3.11/site-packages/jsonschema/benchmarks/contains.py,2,from pyperf import; from jsonschema import,jsonschema; pyperf
.venv/lib/python3.11/site-packages/jsonschema/benchmarks/issue232.py,5,from pathlib import; from pyperf import; from referencing import; from jsonschema.tests._suite import; import jsonschema,jsonschema; pathlib; pyperf; referencing
.venv/lib/python3.11/site-packages/jsonschema/benchmarks/json_schema_test_suite.py,2,from pyperf import; from jsonschema.tests._suite import,jsonschema; pyperf
.venv/lib/python3.11/site-packages/jsonschema/benchmarks/nested_schemas.py,3,from itertools import; from jsonschema.validators import; from pyperf import,itertools; jsonschema; pyperf
.venv/lib/python3.11/site-packages/jsonschema/benchmarks/subcomponents.py,5,from referencing import; from referencing.jsonschema import; from rpds import; from jsonschema import; from pyperf import,jsonschema; pyperf; referencing; rpds
.venv/lib/python3.11/site-packages/jsonschema/benchmarks/unused_registry.py,4,from pyperf import; from referencing import; from referencing.jsonschema import; from jsonschema import,jsonschema; pyperf; referencing
.venv/lib/python3.11/site-packages/jsonschema/benchmarks/useless_applicator_schemas.py,2,from pyperf import; from jsonschema import,jsonschema; pyperf
.venv/lib/python3.11/site-packages/jsonschema/benchmarks/useless_keywords.py,2,from pyperf import; from jsonschema import,jsonschema; pyperf
.venv/lib/python3.11/site-packages/jsonschema/benchmarks/validator_creation.py,2,from pyperf import; from jsonschema import,jsonschema; pyperf
.venv/lib/python3.11/site-packages/jsonschema/cli.py,12,from importlib import; from json import; from pkgutil import; from textwrap import; import argparse; import json; import sys; import traceback; import warnings; from attrs import; from jsonschema.exceptions import; from jsonschema.validators import,argparse; attrs; importlib; json; jsonschema; pkgutil; sys; textwrap; traceback; warnings
.venv/lib/python3.11/site-packages/jsonschema/exceptions.py,13,from __future__ import; from collections import; from pprint import; from textwrap import; from typing import; import heapq; import re; import warnings; from attrs import; from referencing.exceptions import; from jsonschema import; from collections.abc import; from jsonschema import,__future__; attrs; collections; heapq; jsonschema; pprint; re; referencing; textwrap; typing; warnings
.venv/lib/python3.11/site-packages/jsonschema/protocols.py,8,from __future__ import; from typing import; from collections.abc import; import referencing.jsonschema; from jsonschema import; from jsonschema.exceptions import; import jsonschema; import jsonschema.validators,__future__; collections; jsonschema; referencing; typing
.venv/lib/python3.11/site-packages/jsonschema/tests/__init__.py,0,,
.venv/lib/python3.11/site-packages/jsonschema/tests/_suite.py,18,from __future__ import; from contextlib import; from functools import; from pathlib import; from typing import; import json; import os; import re; import sys; import unittest; from attrs import; from referencing import; import referencing.jsonschema; from collections.abc import; from referencing.jsonschema import; import pyperf; from jsonschema.validators import; import jsonschema,__future__; attrs; collections; contextlib; functools; json; jsonschema; os; pathlib; pyperf; re; referencing; sys; typing; unittest
.venv/lib/python3.11/site-packages/jsonschema/tests/fuzz_validate.py,4,import sys; from hypothesis import; import jsonschema; import atheris,atheris; hypothesis; jsonschema; sys
.venv/lib/python3.11/site-packages/jsonschema/tests/test_cli.py,17,from contextlib import; from importlib import; from io import; from json import; from pathlib import; from textwrap import; from unittest import; import json; import os; import subprocess; import sys; import tempfile; import warnings; from jsonschema import; from jsonschema.exceptions import; from jsonschema.validators import; from jsonschema import,contextlib; importlib; io; json; jsonschema; os; pathlib; subprocess; sys; tempfile; textwrap; unittest; warnings
.venv/lib/python3.11/site-packages/jsonschema/tests/test_deprecations.py,29,from contextlib import; from io import; from unittest import; import importlib.metadata; import json; import subprocess; import sys; import urllib.request; import referencing.exceptions; from jsonschema import; from jsonschema import; from jsonschema.validators import; from jsonschema import; from jsonschema import; from jsonschema import; from jsonschema import; from jsonschema.validators import; from jsonschema import; from jsonschema.exceptions import; from jsonschema import; from jsonschema import; from jsonschema import; from jsonschema import; from jsonschema import; from jsonschema import; from jsonschema import; from jsonschema import; from jsonschema import; import jsonschema.cli,contextlib; importlib; io; json; jsonschema; referencing; subprocess; sys; unittest; urllib
.venv/lib/python3.11/site-packages/jsonschema/tests/test_exceptions.py,5,from unittest import; import textwrap; import jsonpath_ng; from jsonschema import; from jsonschema.validators import,jsonpath_ng; jsonschema; textwrap; unittest
.venv/lib/python3.11/site-packages/jsonschema/tests/test_format.py,4,from unittest import; from jsonschema import; from jsonschema.exceptions import; from jsonschema.validators import,jsonschema; unittest
.venv/lib/python3.11/site-packages/jsonschema/tests/test_jsonschema_test_suite.py,2,from jsonschema.tests._suite import; import jsonschema,jsonschema
.venv/lib/python3.11/site-packages/jsonschema/tests/test_types.py,6,from collections import; from unittest import; from jsonschema import; from jsonschema._types import; from jsonschema.exceptions import; from jsonschema.validators import,collections; jsonschema; unittest
.venv/lib/python3.11/site-packages/jsonschema/tests/test_utils.py,3,from math import; from unittest import; from jsonschema._utils import,jsonschema; math; unittest
.venv/lib/python3.11/site-packages/jsonschema/tests/test_validators.py,18,from __future__ import; from collections import; from contextlib import; from decimal import; from io import; from typing import; from unittest import; from urllib.request import; import json; import os; import sys; import tempfile; import warnings; from attrs import; from referencing.jsonschema import; import referencing.exceptions; from jsonschema import; from threading import,__future__; attrs; collections; contextlib; decimal; io; json; jsonschema; os; referencing; sys; tempfile; threading; typing; unittest; urllib; warnings
.venv/lib/python3.11/site-packages/jsonschema/tests/typing/__init__.py,0,,
.venv/lib/python3.11/site-packages/jsonschema/tests/typing/test_all_concrete_validators_match_protocol.py,2,from jsonschema.protocols import; from jsonschema.validators import,jsonschema
.venv/lib/python3.11/site-packages/jsonschema/validators.py,23,from __future__ import; from collections import; from collections.abc import; from functools import; from operator import; from typing import; from urllib.parse import; from urllib.request import; from warnings import; import contextlib; import json; import reprlib; import warnings; from attrs import; from jsonschema_specifications import; from rpds import; import referencing.exceptions; import referencing.jsonschema; from jsonschema import; from jsonschema.protocols import; from jsonschema.exceptions import; from urllib.request import; import requests,__future__; attrs; collections; contextlib; functools; json; jsonschema; jsonschema_specifications; operator; referencing; reprlib; requests; rpds; typing; urllib; warnings
.venv/lib/python3.11/site-packages/jsonschema_specifications/__init__.py,2,from referencing.jsonschema import; from jsonschema_specifications._core import,jsonschema_specifications; referencing
.venv/lib/python3.11/site-packages/jsonschema_specifications/_core.py,4,import json; from importlib.resources import; from importlib_resources import; from referencing import,importlib; importlib_resources; json; referencing
.venv/lib/python3.11/site-packages/jsonschema_specifications/tests/__init__.py,0,,
.venv/lib/python3.11/site-packages/jsonschema_specifications/tests/test_jsonschema_specifications.py,5,from collections.abc import; from pathlib import; import pytest; from jsonschema_specifications import; import jsonschema_specifications,collections; jsonschema_specifications; pathlib; pytest
.venv/lib/python3.11/site-packages/jupyterlab_plotly/__init__.py,0,,
.venv/lib/python3.11/site-packages/lxml/ElementInclude.py,5,from lxml import; from urlparse import; from urllib2 import; from urllib.parse import; from urllib.request import,lxml; urllib; urllib2; urlparse
.venv/lib/python3.11/site-packages/lxml/__init__.py,1,import os,os
.venv/lib/python3.11/site-packages/lxml/_elementpath.py,1,import re,re
.venv/lib/python3.11/site-packages/lxml/builder.py,3,import lxml.etree; from functools import; from types import,functools; lxml; types
.venv/lib/python3.11/site-packages/lxml/cssselect.py,2,from . import; import cssselect,; cssselect
.venv/lib/python3.11/site-packages/lxml/doctestcompare.py,9,from lxml import; import sys; import re; import doctest; from html import; from cgi import; import sys; import sys; import doctest,cgi; doctest; html; lxml; re; sys
.venv/lib/python3.11/site-packages/lxml/html/ElementSoup.py,1,from .soupparser import,
.venv/lib/python3.11/site-packages/lxml/html/__init__.py,15,import copy; import re; from collections.abc import; from functools import; from urllib.parse import; from .. import; from . import; from ._setmixin import; from lxml.cssselect import; from urllib import; from urllib.request import; from urllib.parse import; import os; import webbrowser; import tempfile,; collections; copy; functools; lxml; os; re; tempfile; urllib; webbrowser
.venv/lib/python3.11/site-packages/lxml/html/_diffcommand.py,5,import optparse; import sys; import re; import os; from .diff import,; optparse; os; re; sys
.venv/lib/python3.11/site-packages/lxml/html/_difflib.py,5,import cython; from heapq import; from collections import; from types import; import re,collections; cython; heapq; re; types
.venv/lib/python3.11/site-packages/lxml/html/_html5builder.py,2,from html5lib.treebuilders import; from lxml import,html5lib; lxml
.venv/lib/python3.11/site-packages/lxml/html/_setmixin.py,2,from collections.abc import; from collections.abc import,collections
.venv/lib/python3.11/site-packages/lxml/html/builder.py,2,from lxml.builder import; from lxml.html import,lxml
.venv/lib/python3.11/site-packages/lxml/html/clean.py,1,from lxml_html_clean import,lxml_html_clean
.venv/lib/python3.11/site-packages/lxml/html/defs.py,0,,
.venv/lib/python3.11/site-packages/lxml/html/diff.py,15,import cython; from . import; import inspect; from cython.cimports.lxml.html._difflib import; import difflib; from difflib import; import itertools; import functools; import operator; import re; from lxml import; from lxml.html import; from . import; from html import; from lxml.html import,; cython; difflib; functools; html; inspect; itertools; lxml; operator; re
.venv/lib/python3.11/site-packages/lxml/html/formfill.py,5,from lxml.etree import; from lxml.html import; from lxml.html import; from lxml.html import; import copy,copy; lxml
.venv/lib/python3.11/site-packages/lxml/html/html5parser.py,11,import sys; import string; from html5lib import; from html5lib.treebuilders.etree_lxml import; from lxml import; from lxml.html import; from urllib2 import; from urllib.request import; from urlparse import; from urllib.parse import; from html5lib import,html5lib; lxml; string; sys; urllib; urllib2; urlparse
.venv/lib/python3.11/site-packages/lxml/html/soupparser.py,6,import re; from lxml import; from bs4 import; from BeautifulSoup import; from html.entities import; from htmlentitydefs import,BeautifulSoup; bs4; html; htmlentitydefs; lxml; re
.venv/lib/python3.11/site-packages/lxml/html/usedoctest.py,1,from lxml import,lxml
.venv/lib/python3.11/site-packages/lxml/includes/__init__.py,0,,
.venv/lib/python3.11/site-packages/lxml/includes/extlibs/__init__.py,0,,
.venv/lib/python3.11/site-packages/lxml/includes/libexslt/__init__.py,0,,
.venv/lib/python3.11/site-packages/lxml/includes/libxml/__init__.py,0,,
.venv/lib/python3.11/site-packages/lxml/includes/libxslt/__init__.py,0,,
.venv/lib/python3.11/site-packages/lxml/isoschematron/__init__.py,3,import sys; import os.path; from lxml import,lxml; os; sys
.venv/lib/python3.11/site-packages/lxml/pyclasslookup.py,1,from lxml.etree import,lxml
.venv/lib/python3.11/site-packages/lxml/sax.py,6,from xml.sax.handler import; from lxml import; from lxml.etree import; from lxml.etree import; from types import; from xml.sax.xmlreader import,lxml; types; xml
.venv/lib/python3.11/site-packages/lxml/usedoctest.py,1,from lxml import,lxml
.venv/lib/python3.11/site-packages/markdown_it/__init__.py,1,from .main import,
.venv/lib/python3.11/site-packages/markdown_it/_compat.py,1,from __future__ import,__future__
.venv/lib/python3.11/site-packages/markdown_it/_punycode.py,3,import codecs; from collections.abc import; import re,codecs; collections; re
.venv/lib/python3.11/site-packages/markdown_it/cli/__init__.py,0,,
.venv/lib/python3.11/site-packages/markdown_it/cli/parse.py,6,from __future__ import; import argparse; from collections.abc import; import sys; from markdown_it import; from markdown_it.main import,__future__; argparse; collections; markdown_it; sys
.venv/lib/python3.11/site-packages/markdown_it/common/__init__.py,0,,
.venv/lib/python3.11/site-packages/markdown_it/common/entities.py,1,import html.entities,html
.venv/lib/python3.11/site-packages/markdown_it/common/html_blocks.py,0,,
.venv/lib/python3.11/site-packages/markdown_it/common/html_re.py,1,import re,re
.venv/lib/python3.11/site-packages/markdown_it/common/normalize_url.py,7,from __future__ import; from collections.abc import; from contextlib import; import re; from urllib.parse import; import mdurl; from .. import,; __future__; collections; contextlib; mdurl; re; urllib
.venv/lib/python3.11/site-packages/markdown_it/common/utils.py,6,from __future__ import; import re; from re import; from typing import; import unicodedata; from .entities import,; __future__; re; typing; unicodedata
.venv/lib/python3.11/site-packages/markdown_it/helpers/__init__.py,3,from .parse_link_destination import; from .parse_link_label import; from .parse_link_title import,
.venv/lib/python3.11/site-packages/markdown_it/helpers/parse_link_destination.py,1,from ..common.utils import,
.venv/lib/python3.11/site-packages/markdown_it/helpers/parse_link_label.py,1,from markdown_it.rules_inline import,markdown_it
.venv/lib/python3.11/site-packages/markdown_it/helpers/parse_link_title.py,1,from ..common.utils import,
.venv/lib/python3.11/site-packages/markdown_it/main.py,14,from __future__ import; from collections.abc import; from contextlib import; from typing import; from . import; from .common import; from .parser_block import; from .parser_core import; from .parser_inline import; from .renderer import; from .rules_core.state_core import; from .token import; from .utils import; import linkify_it,; __future__; collections; contextlib; linkify_it; typing
.venv/lib/python3.11/site-packages/markdown_it/parser_block.py,10,from __future__ import; from collections.abc import; import logging; from typing import; from . import; from .ruler import; from .rules_block.state_block import; from .token import; from .utils import; from markdown_it import,; __future__; collections; logging; markdown_it; typing
.venv/lib/python3.11/site-packages/markdown_it/parser_core.py,5,from __future__ import; from collections.abc import; from .ruler import; from .rules_core import; from .rules_core.state_core import,; __future__; collections
.venv/lib/python3.11/site-packages/markdown_it/parser_inline.py,9,from __future__ import; from collections.abc import; from typing import; from . import; from .ruler import; from .rules_inline.state_inline import; from .token import; from .utils import; from markdown_it import,; __future__; collections; markdown_it; typing
.venv/lib/python3.11/site-packages/markdown_it/presets/__init__.py,2,from ..utils import; from . import,
.venv/lib/python3.11/site-packages/markdown_it/presets/commonmark.py,1,from ..utils import,
.venv/lib/python3.11/site-packages/markdown_it/presets/default.py,1,from ..utils import,
.venv/lib/python3.11/site-packages/markdown_it/presets/zero.py,1,from ..utils import,
.venv/lib/python3.11/site-packages/markdown_it/renderer.py,7,from __future__ import; from collections.abc import; import inspect; from typing import; from .common.utils import; from .token import; from .utils import,; __future__; collections; inspect; typing
.venv/lib/python3.11/site-packages/markdown_it/ruler.py,7,from __future__ import; from collections.abc import; from dataclasses import; from typing import; import warnings; from .utils import; from markdown_it import,; __future__; collections; dataclasses; markdown_it; typing; warnings
.venv/lib/python3.11/site-packages/markdown_it/rules_block/__init__.py,12,from .blockquote import; from .code import; from .fence import; from .heading import; from .hr import; from .html_block import; from .lheading import; from .list import; from .paragraph import; from .reference import; from .state_block import; from .table import,
.venv/lib/python3.11/site-packages/markdown_it/rules_block/blockquote.py,4,from __future__ import; import logging; from ..common.utils import; from .state_block import,; __future__; logging
.venv/lib/python3.11/site-packages/markdown_it/rules_block/code.py,2,import logging; from .state_block import,; logging
.venv/lib/python3.11/site-packages/markdown_it/rules_block/fence.py,2,import logging; from .state_block import,; logging
.venv/lib/python3.11/site-packages/markdown_it/rules_block/heading.py,4,from __future__ import; import logging; from ..common.utils import; from .state_block import,; __future__; logging
.venv/lib/python3.11/site-packages/markdown_it/rules_block/hr.py,3,import logging; from ..common.utils import; from .state_block import,; logging
.venv/lib/python3.11/site-packages/markdown_it/rules_block/html_block.py,6,from __future__ import; import logging; import re; from ..common.html_blocks import; from ..common.html_re import; from .state_block import,; __future__; logging; re
.venv/lib/python3.11/site-packages/markdown_it/rules_block/lheading.py,2,import logging; from .state_block import,; logging
.venv/lib/python3.11/site-packages/markdown_it/rules_block/list.py,3,import logging; from ..common.utils import; from .state_block import,; logging
.venv/lib/python3.11/site-packages/markdown_it/rules_block/paragraph.py,2,import logging; from .state_block import,; logging
.venv/lib/python3.11/site-packages/markdown_it/rules_block/reference.py,3,import logging; from ..common.utils import; from .state_block import,; logging
.venv/lib/python3.11/site-packages/markdown_it/rules_block/state_block.py,7,from __future__ import; from typing import; from ..common.utils import; from ..ruler import; from ..token import; from ..utils import; from markdown_it.main import,; __future__; markdown_it; typing
.venv/lib/python3.11/site-packages/markdown_it/rules_block/table.py,4,from __future__ import; import re; from ..common.utils import; from .state_block import,; __future__; re
.venv/lib/python3.11/site-packages/markdown_it/rules_core/__init__.py,8,from .block import; from .inline import; from .linkify import; from .normalize import; from .replacements import; from .smartquotes import; from .state_core import; from .text_join import,
.venv/lib/python3.11/site-packages/markdown_it/rules_core/block.py,2,from ..token import; from .state_core import,
.venv/lib/python3.11/site-packages/markdown_it/rules_core/inline.py,1,from .state_core import,
.venv/lib/python3.11/site-packages/markdown_it/rules_core/linkify.py,6,from __future__ import; import re; from typing import; from ..common.utils import; from ..token import; from .state_core import,; __future__; re; typing
.venv/lib/python3.11/site-packages/markdown_it/rules_core/normalize.py,2,import re; from .state_core import,; re
.venv/lib/python3.11/site-packages/markdown_it/rules_core/replacements.py,5,from __future__ import; import logging; import re; from ..token import; from .state_core import,; __future__; logging; re
.venv/lib/python3.11/site-packages/markdown_it/rules_core/smartquotes.py,6,from __future__ import; import re; from typing import; from ..common.utils import; from ..token import; from .state_core import,; __future__; re; typing
.venv/lib/python3.11/site-packages/markdown_it/rules_core/state_core.py,6,from __future__ import; from typing import; from ..ruler import; from ..token import; from ..utils import; from markdown_it import,; __future__; markdown_it; typing
.venv/lib/python3.11/site-packages/markdown_it/rules_core/text_join.py,3,from __future__ import; from ..token import; from .state_core import,; __future__
.venv/lib/python3.11/site-packages/markdown_it/rules_inline/__init__.py,14,from . import; from .autolink import; from .backticks import; from .balance_pairs import; from .entity import; from .escape import; from .fragments_join import; from .html_inline import; from .image import; from .link import; from .linkify import; from .newline import; from .state_inline import; from .text import,
.venv/lib/python3.11/site-packages/markdown_it/rules_inline/autolink.py,2,import re; from .state_inline import,; re
.venv/lib/python3.11/site-packages/markdown_it/rules_inline/backticks.py,2,import re; from .state_inline import,; re
.venv/lib/python3.11/site-packages/markdown_it/rules_inline/balance_pairs.py,2,from __future__ import; from .state_inline import,; __future__
.venv/lib/python3.11/site-packages/markdown_it/rules_inline/emphasis.py,2,from __future__ import; from .state_inline import,; __future__
.venv/lib/python3.11/site-packages/markdown_it/rules_inline/entity.py,4,import re; from ..common.entities import; from ..common.utils import; from .state_inline import,; re
.venv/lib/python3.11/site-packages/markdown_it/rules_inline/escape.py,2,from ..common.utils import; from .state_inline import,
.venv/lib/python3.11/site-packages/markdown_it/rules_inline/fragments_join.py,1,from .state_inline import,
.venv/lib/python3.11/site-packages/markdown_it/rules_inline/html_inline.py,3,from ..common.html_re import; from ..common.utils import; from .state_inline import,
.venv/lib/python3.11/site-packages/markdown_it/rules_inline/image.py,4,from __future__ import; from ..common.utils import; from ..token import; from .state_inline import,; __future__
.venv/lib/python3.11/site-packages/markdown_it/rules_inline/link.py,2,from ..common.utils import; from .state_inline import,
.venv/lib/python3.11/site-packages/markdown_it/rules_inline/linkify.py,2,import re; from .state_inline import,; re
.venv/lib/python3.11/site-packages/markdown_it/rules_inline/newline.py,2,from ..common.utils import; from .state_inline import,
.venv/lib/python3.11/site-packages/markdown_it/rules_inline/state_inline.py,9,from __future__ import; from collections import; from dataclasses import; from typing import; from ..common.utils import; from ..ruler import; from ..token import; from ..utils import; from markdown_it import,; __future__; collections; dataclasses; markdown_it; typing
.venv/lib/python3.11/site-packages/markdown_it/rules_inline/strikethrough.py,2,from __future__ import; from .state_inline import,; __future__
.venv/lib/python3.11/site-packages/markdown_it/rules_inline/text.py,3,import functools; import re; from .state_inline import,; functools; re
.venv/lib/python3.11/site-packages/markdown_it/token.py,5,from __future__ import; from collections.abc import; import dataclasses; from typing import; import warnings,__future__; collections; dataclasses; typing; warnings
.venv/lib/python3.11/site-packages/markdown_it/tree.py,5,from __future__ import; from collections.abc import; import textwrap; from typing import; from .token import,; __future__; collections; textwrap; typing
.venv/lib/python3.11/site-packages/markdown_it/utils.py,6,from __future__ import; from collections.abc import; from collections.abc import; from pathlib import; from typing import; from typing_extensions import,__future__; collections; pathlib; typing; typing_extensions
.venv/lib/python3.11/site-packages/markupsafe/__init__.py,10,from __future__ import; import collections.abc; import string; import typing; from ._speedups import; from ._native import; import typing_extensions; from html import; import importlib.metadata; import warnings,; __future__; collections; html; importlib; string; typing; typing_extensions; warnings
.venv/lib/python3.11/site-packages/markupsafe/_native.py,0,,
.venv/lib/python3.11/site-packages/mdurl/__init__.py,5,from mdurl._decode import; from mdurl._encode import; from mdurl._format import; from mdurl._parse import; from mdurl._url import,mdurl
.venv/lib/python3.11/site-packages/mdurl/_decode.py,4,from __future__ import; from collections.abc import; import functools; import re,__future__; collections; functools; re
.venv/lib/python3.11/site-packages/mdurl/_encode.py,4,from __future__ import; from collections.abc import; from string import; from urllib.parse import,__future__; collections; string; urllib
.venv/lib/python3.11/site-packages/mdurl/_format.py,3,from __future__ import; from typing import; from mdurl._url import,__future__; mdurl; typing
.venv/lib/python3.11/site-packages/mdurl/_parse.py,4,from __future__ import; from collections import; import re; from mdurl._url import,__future__; collections; mdurl; re
.venv/lib/python3.11/site-packages/mdurl/_url.py,2,from __future__ import; from typing import,__future__; typing
.venv/lib/python3.11/site-packages/narwhals/__init__.py,12,from __future__ import; import typing; from narwhals import; from narwhals._utils import; from narwhals.dataframe import; from narwhals.dtypes import; from narwhals.expr import; from narwhals.functions import; from narwhals.schema import; from narwhals.series import; from narwhals.translate import; from importlib import,__future__; importlib; narwhals; typing
.venv/lib/python3.11/site-packages/narwhals/_arrow/__init__.py,0,,
.venv/lib/python3.11/site-packages/narwhals/_arrow/dataframe.py,56,from __future__ import; from collections.abc import; from typing import; import pyarrow; import pyarrow.compute; from narwhals._arrow.series import; from narwhals._arrow.utils import; from narwhals._compliant import; from narwhals._utils import; from narwhals.dependencies import; from narwhals.exceptions import; from collections.abc import; from io import; from pathlib import; from types import; import pandas; import polars; from typing_extensions import; from narwhals._arrow.expr import; from narwhals._arrow.group_by import; from narwhals._arrow.namespace import; from narwhals._arrow.typing import; from narwhals._compliant.typing import; from narwhals._spark_like.utils import; from narwhals._translate import; from narwhals._typing import; from narwhals._utils import; from narwhals.dtypes import; from narwhals.typing import; from narwhals.schema import; from narwhals.schema import; from narwhals.schema import; from narwhals._arrow.namespace import; from narwhals._arrow.group_by import; import polars; import numpy; import duckdb; from narwhals._duckdb.dataframe import; import polars; from narwhals._polars.dataframe import; import dask.dataframe; from narwhals._dask.dataframe import; import ibis; from narwhals._ibis.dataframe import; from narwhals._spark_like.dataframe import; from narwhals._arrow.dataframe import; from narwhals._pandas_like.dataframe import; import polars; from narwhals._polars.dataframe import; from narwhals._arrow.series import; import pyarrow.parquet; import pyarrow.csv; import numpy; import numpy; from narwhals._arrow.group_by import; import numpy,__future__; collections; dask; duckdb; ibis; io; narwhals; numpy; pandas; pathlib; polars; pyarrow; types; typing; typing_extensions
.venv/lib/python3.11/site-packages/narwhals/_arrow/expr.py,16,from __future__ import; from typing import; import pyarrow; import pyarrow.compute; from narwhals._arrow.series import; from narwhals._compliant import; from narwhals._expression_parsing import; from narwhals._utils import; from narwhals.functions import; from collections.abc import; from typing_extensions import; from narwhals._arrow.dataframe import; from narwhals._arrow.namespace import; from narwhals._compliant.typing import; from narwhals._utils import; from narwhals._arrow.namespace import,__future__; collections; narwhals; pyarrow; typing; typing_extensions
.venv/lib/python3.11/site-packages/narwhals/_arrow/group_by.py,15,from __future__ import; import collections; from typing import; import pyarrow; import pyarrow.compute; from narwhals._arrow.utils import; from narwhals._compliant import; from narwhals._expression_parsing import; from narwhals._utils import; from collections.abc import; from narwhals._arrow.dataframe import; from narwhals._arrow.expr import; from narwhals._arrow.typing import; from narwhals._compliant.typing import; from narwhals.typing import,__future__; collections; narwhals; pyarrow; typing
.venv/lib/python3.11/site-packages/narwhals/_arrow/namespace.py,19,from __future__ import; import operator; from functools import; from itertools import; from typing import; import pyarrow; import pyarrow.compute; from narwhals._arrow.dataframe import; from narwhals._arrow.expr import; from narwhals._arrow.selectors import; from narwhals._arrow.series import; from narwhals._arrow.utils import; from narwhals._compliant import; from narwhals._expression_parsing import; from narwhals._utils import; from collections.abc import; from narwhals._arrow.typing import; from narwhals._utils import; from narwhals.typing import,__future__; collections; functools; itertools; narwhals; operator; pyarrow; typing
.venv/lib/python3.11/site-packages/narwhals/_arrow/selectors.py,6,from __future__ import; from typing import; from narwhals._arrow.expr import; from narwhals._compliant import; from narwhals._arrow.dataframe import; from narwhals._arrow.series import,__future__; narwhals; typing
.venv/lib/python3.11/site-packages/narwhals/_arrow/series.py,44,from __future__ import; from typing import; import pyarrow; import pyarrow.compute; from narwhals._arrow.series_cat import; from narwhals._arrow.series_dt import; from narwhals._arrow.series_list import; from narwhals._arrow.series_str import; from narwhals._arrow.series_struct import; from narwhals._arrow.utils import; from narwhals._compliant import; from narwhals._typing_compat import; from narwhals._utils import; from narwhals.dependencies import; from narwhals.exceptions import; from collections.abc import; from types import; import pandas; import polars; from typing_extensions import; from narwhals._arrow.dataframe import; from narwhals._arrow.namespace import; from narwhals._arrow.typing import; from narwhals._compliant.series import; from narwhals._typing import; from narwhals._utils import; from narwhals.dtypes import; from narwhals.typing import; from narwhals._arrow.namespace import; import numpy; import numpy; from narwhals._arrow.dataframe import; import numpy; import numpy; from narwhals._arrow.dataframe import; import pandas; import polars; import numpy; import numpy; import numpy; from narwhals._arrow.dataframe import; from pyarrow import; from numpy import; import numpy,__future__; collections; narwhals; numpy; pandas; polars; pyarrow; types; typing; typing_extensions
.venv/lib/python3.11/site-packages/narwhals/_arrow/series_cat.py,7,from __future__ import; from typing import; import pyarrow; from narwhals._arrow.utils import; from narwhals._compliant.any_namespace import; from narwhals._arrow.series import; from narwhals._arrow.typing import,__future__; narwhals; pyarrow; typing
.venv/lib/python3.11/site-packages/narwhals/_arrow/series_dt.py,14,from __future__ import; from typing import; import pyarrow; import pyarrow.compute; from narwhals._arrow.utils import; from narwhals._compliant.any_namespace import; from narwhals._constants import; from narwhals._duration import; from collections.abc import; from typing_extensions import; from narwhals._arrow.series import; from narwhals._arrow.typing import; from narwhals.dtypes import; from narwhals.typing import,__future__; collections; narwhals; pyarrow; typing; typing_extensions
.venv/lib/python3.11/site-packages/narwhals/_arrow/series_list.py,8,from __future__ import; from typing import; import pyarrow; import pyarrow.compute; from narwhals._arrow.utils import; from narwhals._compliant.any_namespace import; from narwhals._utils import; from narwhals._arrow.series import,__future__; narwhals; pyarrow; typing
.venv/lib/python3.11/site-packages/narwhals/_arrow/series_str.py,9,from __future__ import; import string; from typing import; import pyarrow; import pyarrow.compute; from narwhals._arrow.utils import; from narwhals._compliant.any_namespace import; from narwhals._arrow.series import; from narwhals._arrow.typing import,__future__; narwhals; pyarrow; string; typing
.venv/lib/python3.11/site-packages/narwhals/_arrow/series_struct.py,6,from __future__ import; from typing import; import pyarrow.compute; from narwhals._arrow.utils import; from narwhals._compliant.any_namespace import; from narwhals._arrow.series import,__future__; narwhals; pyarrow; typing
.venv/lib/python3.11/site-packages/narwhals/_arrow/typing.py,11,from __future__ import; from typing import; import sys; from typing import; from typing import; from typing_extensions import; import pyarrow; from pyarrow.__lib_pxi.table import; from pyarrow._stubs_typing import; from narwhals._arrow.expr import; from narwhals._arrow.series import,__future__; narwhals; pyarrow; sys; typing; typing_extensions
